2024/4/16 上午11:13:51 ::ffff:192.168.1.186 POST /api/menu/addCategory 200 {} {} {"cateName":"饮料","uerId":"1"} - 49.316 ms
2024/4/16 上午11:14:27 ::ffff:192.168.1.186 POST /api/menu/addCategory 200 {} {} {"cateName":"饮料","uerId":"1"} - 50.549 ms
2024/4/16 上午11:14:49 ::ffff:192.168.1.186 POST /api/menu/addCategory 200 {} {} {"cateName":"饮料","userId":"1"} - 53.160 ms
2024/4/16 上午11:15:02 ::ffff:192.168.1.186 POST /api/menu/addCategory 200 {} {} {"cateName":"饮料","userId":"1"} - 49.795 ms
2024/4/16 上午11:18:45 ::ffff:192.168.1.186 POST /api/menu/addCategory 200 {} {} {"cateName":"饮料","userId":"1"} - 64.104 ms
2024/4/16 上午11:21:12 ::ffff:192.168.1.186 POST /api/menu/addCategory 200 {} {} {"cateName":"饮料","userId":"1"} - 59.287 ms
2024/4/16 上午11:21:13 ::ffff:192.168.1.186 POST /api/menu/addCategory 200 {} {} {"cateName":"饮料","userId":"1"} - 11.268 ms
2024/4/16 上午11:21:40 ::ffff:192.168.1.186 POST /api/menu/addCategory 200 {} {} {"cateName":"饮料","userId":"2"} - 16.785 ms
2024/4/16 上午11:21:54 ::ffff:192.168.1.186 POST /api/menu/addCategory 200 {} {} {"cateName":"饮料","userId":"3"} - 16.676 ms
2024/4/16 上午11:24:41 ::ffff:192.168.1.186 GET /api/menu/getCategory?userId 200 {"userId":""} {"0":"/api/menu/getCategory"} {} - 2.026 ms
2024/4/16 上午11:24:50 ::ffff:192.168.1.186 GET /api/menu/getCategory?userId=1 200 {"userId":"1"} {"0":"/api/menu/getCategory"} {} - 0.618 ms
2024/4/16 上午11:25:04 ::ffff:192.168.1.186 GET /api/menu/getCategory?userId=1 200 {"userId":"1"} {} {} - 1.786 ms
2024/4/16 上午11:26:36 ::ffff:192.168.1.186 GET /api/menu/getCategory?userId=1 200 {"userId":"1"} {} {} - 42.621 ms
2024/4/16 上午11:27:39 ::ffff:192.168.1.186 GET /api/menu/getCategory?userId=1 200 {"userId":"1"} {} {} - 41.558 ms
2024/4/16 上午11:28:12 ::ffff:192.168.1.186 GET /api/menu/getCategory?userId=3 200 {"userId":"3"} {} {} - 8.792 ms
2024/4/16 上午11:28:22 ::ffff:192.168.1.186 GET /api/menu/getCategory?userId=1 200 {"userId":"1"} {} {} - 6.708 ms
2024/4/16 上午11:30:10 ::ffff:192.168.1.186 POST /api/menu/updateCategory - {} {} {} - - ms
2024/4/16 上午11:32:26 ::ffff:192.168.1.186 POST /api/menu/updateCategory 200 {} {} {"categoryId":"3","categoryName":"饮料"} - 7.980 ms
2024/4/16 上午11:32:42 ::ffff:192.168.1.186 POST /api/menu/updateCategory 200 {} {} {"id":"3","categoryName":"饮料"} - 47.020 ms
2024/4/16 上午11:32:56 ::ffff:192.168.1.186 POST /api/menu/updateCategory 200 {} {} {"id":"3","categoryName":"饮料"} - 50.129 ms
2024/4/16 上午11:36:13 ::ffff:192.168.1.186 DELETE /api/menu/deleteCategory?id=3 200 {"id":"3"} {} {} - 1.509 ms
2024/4/16 上午11:36:40 ::ffff:192.168.1.186 DELETE /api/menu/deleteCategory?id=3 200 {"id":"3"} {} {} - 2.547 ms
2024/4/16 上午11:36:47 ::ffff:192.168.1.186 DELETE /api/menu/deleteCategory?id=3 200 {"id":"3"} {} {} - 2.279 ms
2024/4/16 上午11:39:06 ::ffff:192.168.1.186 DELETE /api/menu/deleteCategory?id=3 200 {"id":"3"} {} {} - 49.037 ms
2024/4/16 上午11:39:10 ::ffff:192.168.1.186 DELETE /api/menu/deleteCategory?id=3 200 {"id":"3"} {} {} - 7.813 ms
2024/4/16 上午11:39:21 ::ffff:192.168.1.186 DELETE /api/menu/deleteCategory?id=4 200 {"id":"4"} {} {} - 6.739 ms
2024/4/16 上午11:39:25 ::ffff:192.168.1.186 DELETE /api/menu/deleteCategory?id=3 200 {"id":"3"} {} {} - 8.743 ms
2024/4/16 上午11:46:37 ::ffff:192.168.1.186 POST /api/menu/updateCategorySort 200 {} {} {"value1":"{“id”:1,\"sortIndex\":2}","value2":"{“id”:2,\"sortIndex\":1}"} - 12.721 ms
2024/4/16 上午11:47:15 ::ffff:192.168.1.186 POST /api/menu/updateCategorySort 200 {} {} {"value1":"{“id”:1,\"sortIndex\":2}","value2":"{“id”:2,\"sortIndex\":1}"} - 1.012 ms
2024/4/16 上午11:47:16 ::ffff:192.168.1.186 POST /api/menu/updateCategorySort 200 {} {} {"value1":"{“id”:1,\"sortIndex\":2}","value2":"{“id”:2,\"sortIndex\":1}"} - 0.764 ms
2024/4/16 上午11:47:59 ::ffff:192.168.1.186 POST /api/menu/updateCategorySort 200 {} {} {"value1":"{“id”:1,\"sortIndex\":2}","value2":"{“id”:2,\"sortIndex\":1}"} - 8.471 ms
2024/4/16 上午11:48:05 ::ffff:192.168.1.186 POST /api/menu/updateCategorySort 200 {} {} {"value1":"{“id”:1,\"sortIndex\":2}","value2":"{“id”:2,\"sortIndex\":1}"} - 8.514 ms
2024/4/16 上午11:48:12 ::ffff:192.168.1.186 POST /api/menu/updateCategorySort 200 {} {} {"value1":"{“id”:1,\"sortIndex\":2}","value2":"{“id”:2,\"sortIndex\":1}"} - 9.225 ms
2024/4/16 上午11:49:25 ::ffff:192.168.1.186 POST /api/menu/updateCategorySort 200 {} {} {"value1":"{\"id\":1,\"sortIndex\":2}","value2":"{\"id\":2,\"sortIndex\":1}"} - 52.629 ms
2024/4/16 上午11:49:40 ::ffff:192.168.1.186 POST /api/menu/updateCategorySort 200 {} {} {"value1":"{\"id\":1,\"sortIndex\":1}","value2":"{\"id\":2,\"sortIndex\":2}"} - 13.322 ms
